SenderID,ReceiverID,SenderDepartment,ReceiverDepartment,SenderLevel,ReceiverLevel,Channel,Timestamp,InteractionWeight
E0146,E0126,Operations,HR,Junior,Junior,Chat,2024-04-29 10:00:00,2
E0073,E0040,Sales,R&D,Junior,Junior,Meeting,2024-03-03 23:00:00,5
E0066,E0114,HR,Operations,Junior,Junior,Meeting,2024-03-08 08:00:00,4
E0185,E0046,Operations,Finance,Junior,Junior,Chat,2024-03-13 11:00:00,5
E0079,E0177,Operations,Marketing,Junior,Junior,Meeting,2024-03-14 03:00:00,4
E0083,E0172,HR,HR,Junior,Junior,Chat,2024-03-21 00:00:00,3
E0061,E0007,Operations,Finance,Junior,Director,Chat,2024-04-07 03:00:00,3
E0192,E0096,HR,Sales,Junior,Junior,Email,2024-03-01 01:00:00,3
E0174,E0061,IT,Operations,Junior,Junior,Meeting,2024-03-31 22:00:00,1
E0176,E0054,IT,Sales,Junior,Junior,Chat,2024-04-19 02:00:00,4
E0130,E0047,Sales,Finance,Junior,Junior,Chat,2024-03-06 21:00:00,2
E0172,E0108,HR,Operations,Junior,Junior,Meeting,2024-03-04 01:00:00,2
E0082,E0012,Sales,Operations,Junior,Manager,Email,2024-04-14 17:00:00,4
E0007,E0009,Finance,Operations,Director,Manager,Chat,2024-03-15 10:00:00,4
E0068,E0174,Sales,IT,Junior,Junior,Meeting,2024-04-18 11:00:00,3
E0135,E0017,Sales,HR,Junior,Manager,Chat,2024-04-16 06:00:00,1
E0092,E0171,R&D,Marketing,Junior,Junior,Chat,2024-03-23 23:00:00,5
E0015,E0009,Marketing,Operations,Manager,Manager,Chat,2024-04-15 14:00:00,6
E0039,E0014,R&D,HR,Junior,Manager,Meeting,2024-04-14 15:00:00,0
E0107,E0098,Marketing,Operations,Junior,Junior,Email,2024-04-04 11:00:00,1
E0176,E0028,IT,Operations,Junior,Junior,Chat,2024-03-18 19:00:00,1
E0007,E0015,Finance,Marketing,Director,Manager,Email,2024-03-05 16:00:00,0
E0177,E0042,Marketing,Operations,Junior,Junior,Chat,2024-04-22 08:00:00,1
E0182,E0028,Operations,Operations,Junior,Junior,Chat,2024-03-01 20:00:00,2
E0028,E0124,Operations,Finance,Junior,Junior,Meeting,2024-03-12 00:00:00,4
E0056,E0090,Sales,IT,Junior,Junior,Chat,2024-04-19 19:00:00,3
E0076,E0194,Operations,IT,Junior,Junior,Meeting,2024-03-05 21:00:00,1
E0136,E0093,Finance,Sales,Junior,Junior,Chat,2024-03-13 16:00:00,0
E0151,E0130,Marketing,Sales,Junior,Junior,Meeting,2024-03-10 19:00:00,1
E0044,E0147,Sales,Marketing,Junior,Junior,Chat,2024-04-11 10:00:00,4
E0019,E0021,HR,Finance,Manager,Manager,Meeting,2024-03-05 01:00:00,4
E0192,E0196,HR,IT,Junior,Junior,Email,2024-03-12 01:00:00,5
E0051,E0175,HR,Marketing,Junior,Junior,Chat,2024-03-13 03:00:00,6
E0128,E0199,Sales,Operations,Junior,Junior,Meeting,2024-04-23 12:00:00,3
E0140,E0019,Operations,HR,Junior,Manager,Meeting,2024-04-09 22:00:00,3
E0081,E0171,R&D,Marketing,Junior,Junior,Email,2024-03-24 07:00:00,3
E0075,E0065,Finance,IT,Junior,Junior,Email,2024-03-01 06:00:00,5
E0003,E0004,HR,Operations,VP,Director,Chat,2024-04-21 20:00:00,3
E0111,E0012,IT,Operations,Junior,Manager,Meeting,2024-04-17 13:00:00,2
E0052,E0049,IT,Sales,Junior,Junior,Meeting,2024-03-04 19:00:00,2
E0061,E0144,Operations,Finance,Junior,Junior,Email,2024-04-16 02:00:00,0
E0092,E0074,R&D,Marketing,Junior,Junior,Email,2024-03-14 16:00:00,3
E0007,E0004,Finance,Operations,Director,Director,Meeting,2024-03-25 06:00:00,3
E0189,E0199,R&D,Operations,Junior,Junior,Meeting,2024-03-16 18:00:00,2
E0181,E0161,HR,R&D,Junior,Junior,Email,2024-04-05 23:00:00,2
E0118,E0183,Operations,Operations,Junior,Junior,Meeting,2024-03-07 20:00:00,7
E0051,E0003,HR,HR,Junior,VP,Meeting,2024-03-30 22:00:00,7
E0172,E0061,HR,Operations,Junior,Junior,Email,2024-03-11 05:00:00,2
E0055,E0123,R&D,HR,Junior,Junior,Meeting,2024-03-22 21:00:00,3
E0187,E0192,R&D,HR,Junior,Junior,Meeting,2024-03-29 11:00:00,4
E0078,E0023,HR,Marketing,Junior,Junior,Meeting,2024-03-21 11:00:00,3
E0101,E0126,Operations,HR,Junior,Junior,Meeting,2024-03-28 23:00:00,4
E0023,E0019,Marketing,HR,Junior,Manager,Email,2024-04-06 17:00:00,1
E0058,E0035,Sales,Sales,Junior,Junior,Meeting,2024-04-29 23:00:00,2
E0065,E0050,IT,HR,Junior,Junior,Chat,2024-03-29 12:00:00,4
E0066,E0073,HR,Sales,Junior,Junior,Email,2024-03-19 19:00:00,1
E0096,E0041,Sales,Finance,Junior,Junior,Email,2024-04-26 09:00:00,3
E0141,E0029,IT,Operations,Junior,Junior,Email,2024-03-14 10:00:00,1
E0013,E0015,Marketing,Marketing,Manager,Manager,Meeting,2024-04-02 17:00:00,6
E0155,E0096,Sales,Sales,Junior,Junior,Meeting,2024-03-10 03:00:00,4
E0029,E0010,Operations,HR,Junior,Manager,Chat,2024-03-10 04:00:00,5
E0103,E0177,HR,Marketing,Junior,Junior,Meeting,2024-03-16 07:00:00,1
E0143,E0016,Sales,IT,Junior,Manager,Chat,2024-03-06 18:00:00,3
E0042,E0173,Operations,IT,Junior,Junior,Email,2024-04-16 02:00:00,3
E0131,E0020,HR,Finance,Junior,Manager,Chat,2024-03-12 15:00:00,3
E0164,E0157,HR,Finance,Junior,Junior,Meeting,2024-04-14 18:00:00,3
E0148,E0071,Marketing,Marketing,Junior,Junior,Email,2024-04-08 20:00:00,2
E0106,E0190,Finance,Operations,Junior,Junior,Meeting,2024-04-21 18:00:00,0
E0026,E0108,Finance,Operations,Junior,Junior,Email,2024-04-28 10:00:00,5
E0095,E0009,Sales,Operations,Junior,Manager,Chat,2024-03-27 03:00:00,3
E0029,E0132,Operations,Finance,Junior,Junior,Email,2024-04-17 20:00:00,3
E0118,E0190,Operations,Operations,Junior,Junior,Email,2024-04-10 20:00:00,1
E0128,E0032,Sales,Finance,Junior,Junior,Chat,2024-04-03 01:00:00,6
E0119,E0061,Sales,Operations,Junior,Junior,Meeting,2024-03-10 10:00:00,2
E0014,E0016,HR,IT,Manager,Manager,Email,2024-03-04 21:00:00,3
E0058,E0091,Sales,Operations,Junior,Junior,Chat,2024-03-29 19:00:00,4
E0019,E0012,HR,Operations,Manager,Manager,Email,2024-03-28 09:00:00,4
E0041,E0115,Finance,Operations,Junior,Junior,Email,2024-03-09 10:00:00,4
E0198,E0178,Operations,Sales,Junior,Junior,Meeting,2024-04-17 01:00:00,3
E0054,E0007,Sales,Finance,Junior,Director,Chat,2024-03-06 12:00:00,0
E0138,E0177,IT,Marketing,Junior,Junior,Meeting,2024-03-09 04:00:00,4
E0105,E0098,Operations,Operations,Junior,Junior,Email,2024-04-01 12:00:00,3
E0049,E0135,Sales,Sales,Junior,Junior,Email,2024-04-05 19:00:00,6
E0035,E0146,Sales,Operations,Junior,Junior,Meeting,2024-03-16 07:00:00,2
E0036,E0109,R&D,Finance,Junior,Junior,Chat,2024-03-21 21:00:00,5
E0074,E0020,Marketing,Finance,Junior,Manager,Email,2024-03-08 21:00:00,2
E0169,E0190,Operations,Operations,Junior,Junior,Chat,2024-03-23 06:00:00,2
E0191,E0149,Sales,Sales,Junior,Junior,Meeting,2024-04-11 00:00:00,2
E0009,E0041,Operations,Finance,Manager,Junior,Chat,2024-04-09 14:00:00,1
E0171,E0111,Marketing,IT,Junior,Junior,Chat,2024-03-03 07:00:00,6
E0180,E0090,R&D,IT,Junior,Junior,Chat,2024-03-10 23:00:00,4
E0026,E0034,Finance,Marketing,Junior,Junior,Email,2024-04-17 01:00:00,2
E0197,E0189,HR,R&D,Junior,Junior,Meeting,2024-04-29 04:00:00,5
E0081,E0116,R&D,Marketing,Junior,Junior,Chat,2024-03-01 10:00:00,3
E0045,E0060,Sales,HR,Junior,Junior,Email,2024-03-20 14:00:00,2
E0182,E0198,Operations,Operations,Junior,Junior,Chat,2024-03-14 23:00:00,4
E0113,E0056,Sales,Sales,Junior,Junior,Email,2024-04-04 16:00:00,2
E0077,E0134,HR,Operations,Junior,Junior,Meeting,2024-03-31 19:00:00,1
E0125,E0133,R&D,Marketing,Junior,Junior,Email,2024-04-14 22:00:00,2
E0043,E0196,IT,IT,Junior,Junior,Chat,2024-04-07 21:00:00,5
E0192,E0189,HR,R&D,Junior,Junior,Chat,2024-03-11 01:00:00,7
E0030,E0160,Marketing,HR,Junior,Junior,Meeting,2024-04-09 08:00:00,0
E0163,E0088,R&D,IT,Junior,Junior,Meeting,2024-03-01 02:00:00,3
E0007,E0006,Finance,Finance,Director,Director,Meeting,2024-04-24 21:00:00,3
E0006,E0004,Finance,Operations,Director,Director,Email,2024-03-19 20:00:00,4
E0072,E0187,R&D,R&D,Junior,Junior,Chat,2024-04-02 22:00:00,6
E0087,E0082,HR,Sales,Junior,Junior,Chat,2024-04-01 19:00:00,4
E0179,E0068,Marketing,Sales,Junior,Junior,Email,2024-03-13 16:00:00,2
E0172,E0018,HR,HR,Junior,Manager,Meeting,2024-04-29 22:00:00,1
E0077,E0103,HR,HR,Junior,Junior,Email,2024-04-29 16:00:00,5
E0055,E0016,R&D,IT,Junior,Manager,Chat,2024-03-26 23:00:00,3
E0068,E0017,Sales,HR,Junior,Manager,Chat,2024-04-13 11:00:00,2
E0153,E0109,Marketing,Finance,Junior,Junior,Chat,2024-03-16 16:00:00,1
E0122,E0072,R&D,R&D,Junior,Junior,Email,2024-04-10 08:00:00,3
E0143,E0079,Sales,Operations,Junior,Junior,Email,2024-04-05 08:00:00,1
E0064,E0146,HR,Operations,Junior,Junior,Chat,2024-04-27 12:00:00,3
E0061,E0081,Operations,R&D,Junior,Junior,Email,2024-04-16 12:00:00,2
E0019,E0021,HR,Finance,Manager,Manager,Meeting,2024-04-13 07:00:00,4
E0160,E0150,HR,Operations,Junior,Junior,Meeting,2024-03-10 13:00:00,4
E0049,E0054,Sales,Sales,Junior,Junior,Meeting,2024-03-22 14:00:00,2
E0108,E0167,Operations,Finance,Junior,Junior,Email,2024-04-11 04:00:00,6
E0118,E0159,Operations,IT,Junior,Junior,Meeting,2024-04-21 06:00:00,3
E0093,E0017,Sales,HR,Junior,Manager,Chat,2024-04-14 22:00:00,1
E0098,E0113,Operations,Sales,Junior,Junior,Email,2024-03-28 04:00:00,1
E0015,E0185,Marketing,Operations,Manager,Junior,Email,2024-03-21 02:00:00,2
E0090,E0158,IT,Marketing,Junior,Junior,Meeting,2024-03-08 05:00:00,4
E0171,E0164,Marketing,HR,Junior,Junior,Email,2024-04-16 00:00:00,2
E0099,E0087,Sales,HR,Junior,Junior,Chat,2024-03-27 09:00:00,2
E0167,E0199,Finance,Operations,Junior,Junior,Meeting,2024-04-29 23:00:00,5
E0153,E0045,Marketing,Sales,Junior,Junior,Email,2024-03-07 04:00:00,1
E0079,E0036,Operations,R&D,Junior,Junior,Meeting,2024-04-09 08:00:00,2
E0050,E0112,HR,IT,Junior,Junior,Meeting,2024-03-15 19:00:00,6
E0133,E0139,Marketing,IT,Junior,Junior,Meeting,2024-03-02 11:00:00,2
E0182,E0101,Operations,Operations,Junior,Junior,Chat,2024-03-09 16:00:00,3
E0147,E0144,Marketing,Finance,Junior,Junior,Chat,2024-04-15 20:00:00,1
E0173,E0113,IT,Sales,Junior,Junior,Chat,2024-04-01 15:00:00,2
E0183,E0102,Operations,Operations,Junior,Junior,Email,2024-03-15 01:00:00,4
E0105,E0194,Operations,IT,Junior,Junior,Email,2024-04-29 08:00:00,2
E0109,E0151,Finance,Marketing,Junior,Junior,Email,2024-04-17 21:00:00,3
E0169,E0059,Operations,R&D,Junior,Junior,Email,2024-03-05 05:00:00,3
E0199,E0079,Operations,Operations,Junior,Junior,Chat,2024-04-25 19:00:00,4
E0120,E0134,R&D,Operations,Junior,Junior,Chat,2024-04-25 14:00:00,5
E0133,E0137,Marketing,Operations,Junior,Junior,Chat,2024-03-26 01:00:00,1
E0098,E0046,Operations,Finance,Junior,Junior,Chat,2024-04-16 10:00:00,1
E0179,E0140,Marketing,Operations,Junior,Junior,Meeting,2024-04-06 19:00:00,3
E0171,E0061,Marketing,Operations,Junior,Junior,Meeting,2024-04-26 22:00:00,6
E0034,E0086,Marketing,R&D,Junior,Junior,Meeting,2024-03-07 14:00:00,0
E0021,E0012,Finance,Operations,Manager,Manager,Email,2024-04-03 17:00:00,2
E0158,E0122,Marketing,R&D,Junior,Junior,Meeting,2024-03-03 17:00:00,4
E0148,E0164,Marketing,HR,Junior,Junior,Meeting,2024-03-04 06:00:00,5
E0153,E0141,Marketing,IT,Junior,Junior,Chat,2024-04-26 09:00:00,1
E0086,E0093,R&D,Sales,Junior,Junior,Chat,2024-03-30 05:00:00,5
E0170,E0159,IT,IT,Junior,Junior,Meeting,2024-04-28 01:00:00,1
E0198,E0190,Operations,Operations,Junior,Junior,Email,2024-03-30 20:00:00,5
E0095,E0062,Sales,IT,Junior,Junior,Meeting,2024-04-02 03:00:00,4
E0037,E0012,R&D,Operations,Junior,Manager,Meeting,2024-04-27 22:00:00,3
E0197,E0047,HR,Finance,Junior,Junior,Chat,2024-03-27 10:00:00,3
E0059,E0056,R&D,Sales,Junior,Junior,Email,2024-03-30 18:00:00,3
E0163,E0008,R&D,Finance,Junior,Manager,Email,2024-04-26 14:00:00,2
E0007,E0006,Finance,Finance,Director,Director,Meeting,2024-04-11 22:00:00,4
E0144,E0149,Finance,Sales,Junior,Junior,Meeting,2024-04-16 03:00:00,4
E0031,E0056,IT,Sales,Junior,Junior,Meeting,2024-03-29 20:00:00,1
E0150,E0007,Operations,Finance,Junior,Director,Meeting,2024-04-15 12:00:00,2
E0136,E0089,Finance,Sales,Junior,Junior,Meeting,2024-04-09 05:00:00,1
E0122,E0060,R&D,HR,Junior,Junior,Chat,2024-03-03 05:00:00,2
E0119,E0193,Sales,Sales,Junior,Junior,Meeting,2024-04-25 21:00:00,2
E0147,E0046,Marketing,Finance,Junior,Junior,Email,2024-04-25 04:00:00,3
E0175,E0155,Marketing,Sales,Junior,Junior,Meeting,2024-03-04 13:00:00,3
E0185,E0200,Operations,Sales,Junior,Junior,Meeting,2024-04-19 14:00:00,1
E0156,E0066,Finance,HR,Junior,Junior,Email,2024-03-08 04:00:00,2
E0187,E0176,R&D,IT,Junior,Junior,Email,2024-04-09 08:00:00,3
E0038,E0045,HR,Sales,Junior,Junior,Chat,2024-04-24 15:00:00,5
E0103,E0046,HR,Finance,Junior,Junior,Email,2024-04-08 15:00:00,3
E0152,E0030,IT,Marketing,Junior,Junior,Meeting,2024-04-12 15:00:00,2
E0107,E0022,Marketing,Marketing,Junior,Manager,Chat,2024-03-06 19:00:00,7
E0060,E0053,HR,HR,Junior,Junior,Email,2024-04-26 17:00:00,5
E0198,E0033,Operations,IT,Junior,Junior,Meeting,2024-04-05 06:00:00,1
E0141,E0093,IT,Sales,Junior,Junior,Email,2024-03-04 20:00:00,4
E0187,E0145,R&D,Finance,Junior,Junior,Email,2024-04-24 01:00:00,4
E0132,E0197,Finance,HR,Junior,Junior,Meeting,2024-03-20 10:00:00,3
E0020,E0034,Finance,Marketing,Manager,Junior,Email,2024-03-27 05:00:00,4
E0050,E0108,HR,Operations,Junior,Junior,Chat,2024-04-09 21:00:00,3
E0191,E0068,Sales,Sales,Junior,Junior,Meeting,2024-04-06 17:00:00,2
E0135,E0144,Sales,Finance,Junior,Junior,Chat,2024-04-17 18:00:00,4
E0120,E0130,R&D,Sales,Junior,Junior,Email,2024-03-06 09:00:00,3
E0131,E0159,HR,IT,Junior,Junior,Chat,2024-04-22 02:00:00,1
E0147,E0083,Marketing,HR,Junior,Junior,Meeting,2024-03-05 09:00:00,6
E0014,E0012,HR,Operations,Manager,Manager,Meeting,2024-04-25 08:00:00,0
E0115,E0025,Operations,Marketing,Junior,Junior,Chat,2024-04-03 06:00:00,4
E0023,E0123,Marketing,HR,Junior,Junior,Meeting,2024-03-04 03:00:00,4
E0188,E0013,Sales,Marketing,Junior,Manager,Meeting,2024-04-03 02:00:00,3
E0062,E0127,IT,R&D,Junior,Junior,Meeting,2024-04-08 22:00:00,3
E0076,E0015,Operations,Marketing,Junior,Manager,Meeting,2024-04-24 10:00:00,5
E0179,E0095,Marketing,Sales,Junior,Junior,Meeting,2024-04-09 11:00:00,2
E0097,E0174,Finance,IT,Junior,Junior,Meeting,2024-04-06 15:00:00,3
E0175,E0022,Marketing,Marketing,Junior,Manager,Meeting,2024-04-01 15:00:00,6
E0053,E0022,HR,Marketing,Junior,Manager,Meeting,2024-03-15 22:00:00,2
E0152,E0072,IT,R&D,Junior,Junior,Email,2024-03-01 03:00:00,3
E0030,E0015,Marketing,Marketing,Junior,Manager,Meeting,2024-04-20 03:00:00,3
E0056,E0100,Sales,Operations,Junior,Junior,Email,2024-04-21 19:00:00,1
E0053,E0129,HR,IT,Junior,Junior,Chat,2024-03-03 10:00:00,1
E0007,E0004,Finance,Operations,Director,Director,Email,2024-04-10 06:00:00,3
E0149,E0194,Sales,IT,Junior,Junior,Chat,2024-04-20 02:00:00,6
E0091,E0111,Operations,IT,Junior,Junior,Meeting,2024-04-05 10:00:00,3
E0117,E0003,Finance,HR,Junior,VP,Email,2024-04-13 10:00:00,0
E0126,E0046,HR,Finance,Junior,Junior,Meeting,2024-04-06 19:00:00,4
E0073,E0157,Sales,Finance,Junior,Junior,Email,2024-03-13 10:00:00,2
E0080,E0077,Finance,HR,Junior,Junior,Meeting,2024-03-31 15:00:00,4
E0124,E0123,Finance,HR,Junior,Junior,Meeting,2024-03-09 15:00:00,1
E0164,E0045,HR,Sales,Junior,Junior,Chat,2024-04-27 17:00:00,0
E0031,E0164,IT,HR,Junior,Junior,Chat,2024-04-20 13:00:00,3
E0191,E0038,Sales,HR,Junior,Junior,Email,2024-04-23 16:00:00,2
E0152,E0119,IT,Sales,Junior,Junior,Meeting,2024-04-13 10:00:00,2
E0166,E0183,Operations,Operations,Junior,Junior,Email,2024-03-14 18:00:00,2
E0081,E0040,R&D,R&D,Junior,Junior,Chat,2024-03-05 04:00:00,1
E0193,E0033,Sales,IT,Junior,Junior,Email,2024-03-22 12:00:00,2
E0032,E0153,Finance,Marketing,Junior,Junior,Email,2024-04-06 19:00:00,5
E0005,E0022,Sales,Marketing,Director,Manager,Email,2024-04-25 09:00:00,4
E0122,E0130,R&D,Sales,Junior,Junior,Chat,2024-04-15 01:00:00,5
E0149,E0194,Sales,IT,Junior,Junior,Email,2024-04-01 07:00:00,1
E0054,E0146,Sales,Operations,Junior,Junior,Chat,2024-03-14 16:00:00,4
E0033,E0156,IT,Finance,Junior,Junior,Email,2024-03-24 01:00:00,5
E0042,E0099,Operations,Sales,Junior,Junior,Email,2024-03-29 16:00:00,5
E0119,E0003,Sales,HR,Junior,VP,Chat,2024-04-27 16:00:00,6
E0081,E0145,R&D,Finance,Junior,Junior,Chat,2024-04-29 15:00:00,2
E0102,E0090,Operations,IT,Junior,Junior,Meeting,2024-03-20 10:00:00,4
E0059,E0168,R&D,R&D,Junior,Junior,Email,2024-04-22 16:00:00,2
E0191,E0101,Sales,Operations,Junior,Junior,Email,2024-03-14 23:00:00,2
E0185,E0051,Operations,HR,Junior,Junior,Chat,2024-04-15 16:00:00,3
E0101,E0167,Operations,Finance,Junior,Junior,Chat,2024-04-29 01:00:00,4
E0191,E0197,Sales,HR,Junior,Junior,Meeting,2024-04-25 02:00:00,2
E0032,E0009,Finance,Operations,Junior,Manager,Email,2024-03-07 16:00:00,8
E0043,E0174,IT,IT,Junior,Junior,Meeting,2024-03-20 00:00:00,4
E0199,E0085,Operations,Finance,Junior,Junior,Chat,2024-04-10 06:00:00,4
E0157,E0169,Finance,Operations,Junior,Junior,Email,2024-03-19 08:00:00,4
E0038,E0178,HR,Sales,Junior,Junior,Chat,2024-04-12 03:00:00,2
E0051,E0161,HR,R&D,Junior,Junior,Email,2024-03-18 03:00:00,5
E0023,E0131,Marketing,HR,Junior,Junior,Meeting,2024-04-05 16:00:00,1
E0019,E0021,HR,Finance,Manager,Manager,Chat,2024-04-05 10:00:00,5
E0124,E0123,Finance,HR,Junior,Junior,Meeting,2024-04-21 09:00:00,5
E0097,E0163,Finance,R&D,Junior,Junior,Email,2024-03-05 09:00:00,1
E0116,E0063,Marketing,Marketing,Junior,Junior,Chat,2024-04-04 14:00:00,3
E0140,E0024,Operations,HR,Junior,Junior,Email,2024-03-31 21:00:00,2
E0082,E0157,Sales,Finance,Junior,Junior,Chat,2024-03-04 02:00:00,3
E0059,E0012,R&D,Operations,Junior,Manager,Email,2024-04-15 19:00:00,2
E0180,E0185,R&D,Operations,Junior,Junior,Meeting,2024-04-23 22:00:00,4
E0177,E0035,Marketing,Sales,Junior,Junior,Meeting,2024-03-23 09:00:00,1
E0148,E0012,Marketing,Operations,Junior,Manager,Email,2024-04-15 21:00:00,7
E0139,E0069,IT,R&D,Junior,Junior,Email,2024-04-29 14:00:00,2
E0143,E0019,Sales,HR,Junior,Manager,Email,2024-04-22 22:00:00,2
E0023,E0067,Marketing,Marketing,Junior,Junior,Chat,2024-03-20 21:00:00,2
E0116,E0109,Marketing,Finance,Junior,Junior,Chat,2024-03-31 07:00:00,5
E0173,E0007,IT,Finance,Junior,Director,Email,2024-04-25 19:00:00,2
E0140,E0011,Operations,Operations,Junior,Manager,Chat,2024-03-26 05:00:00,6
E0127,E0132,R&D,Finance,Junior,Junior,Meeting,2024-03-22 10:00:00,5
E0113,E0066,Sales,HR,Junior,Junior,Email,2024-03-05 15:00:00,2
E0061,E0126,Operations,HR,Junior,Junior,Chat,2024-03-30 05:00:00,2
E0184,E0197,HR,HR,Junior,Junior,Chat,2024-04-08 18:00:00,4
E0164,E0161,HR,R&D,Junior,Junior,Email,2024-03-26 22:00:00,4
E0091,E0133,Operations,Marketing,Junior,Junior,Chat,2024-04-05 20:00:00,0
E0028,E0050,Operations,HR,Junior,Junior,Chat,2024-04-04 14:00:00,1
E0008,E0022,Finance,Marketing,Manager,Manager,Email,2024-04-09 07:00:00,3
E0042,E0190,Operations,Operations,Junior,Junior,Chat,2024-03-25 02:00:00,4
E0001,E0003,Operations,HR,C-Suite,VP,Chat,2024-04-06 10:00:00,4
E0007,E0004,Finance,Operations,Director,Director,Email,2024-04-12 21:00:00,4
E0138,E0158,IT,Marketing,Junior,Junior,Meeting,2024-04-06 15:00:00,2
E0199,E0140,Operations,Operations,Junior,Junior,Meeting,2024-03-30 10:00:00,4
E0139,E0048,IT,R&D,Junior,Junior,Chat,2024-03-12 09:00:00,5
E0106,E0092,Finance,R&D,Junior,Junior,Email,2024-04-08 03:00:00,3
E0086,E0003,R&D,HR,Junior,VP,Meeting,2024-04-19 12:00:00,2
E0020,E0012,Finance,Operations,Manager,Manager,Email,2024-03-14 04:00:00,1
E0182,E0144,Operations,Finance,Junior,Junior,Meeting,2024-04-21 00:00:00,5
E0126,E0148,HR,Marketing,Junior,Junior,Meeting,2024-03-10 14:00:00,3
E0084,E0052,R&D,IT,Junior,Junior,Chat,2024-04-09 18:00:00,1
E0072,E0147,R&D,Marketing,Junior,Junior,Email,2024-04-13 10:00:00,2
E0161,E0147,R&D,Marketing,Junior,Junior,Meeting,2024-03-20 13:00:00,3
E0085,E0138,Finance,IT,Junior,Junior,Chat,2024-03-06 18:00:00,2
E0035,E0091,Sales,Operations,Junior,Junior,Meeting,2024-03-26 04:00:00,1
E0042,E0035,Operations,Sales,Junior,Junior,Email,2024-03-24 17:00:00,2
E0011,E0029,Operations,Operations,Manager,Junior,Meeting,2024-04-05 11:00:00,6
E0171,E0179,Marketing,Marketing,Junior,Junior,Chat,2024-04-25 00:00:00,1
E0031,E0010,IT,HR,Junior,Manager,Meeting,2024-04-07 12:00:00,3
E0066,E0046,HR,Finance,Junior,Junior,Meeting,2024-03-25 12:00:00,4
E0033,E0149,IT,Sales,Junior,Junior,Meeting,2024-03-14 21:00:00,5
E0161,E0029,R&D,Operations,Junior,Junior,Email,2024-03-13 17:00:00,2
E0105,E0056,Operations,Sales,Junior,Junior,Chat,2024-04-23 13:00:00,1
E0113,E0073,Sales,Sales,Junior,Junior,Meeting,2024-03-09 04:00:00,2
E0194,E0139,IT,IT,Junior,Junior,Meeting,2024-03-02 04:00:00,3
E0106,E0045,Finance,Sales,Junior,Junior,Chat,2024-04-12 13:00:00,4
E0165,E0010,Finance,HR,Junior,Manager,Email,2024-03-06 04:00:00,5
E0134,E0021,Operations,Finance,Junior,Manager,Chat,2024-04-25 14:00:00,5
E0036,E0143,R&D,Sales,Junior,Junior,Meeting,2024-04-08 13:00:00,3
E0176,E0160,IT,HR,Junior,Junior,Chat,2024-04-02 13:00:00,2
E0001,E0003,Operations,HR,C-Suite,VP,Chat,2024-03-23 07:00:00,1
E0101,E0106,Operations,Finance,Junior,Junior,Meeting,2024-03-01 18:00:00,3
E0193,E0028,Sales,Operations,Junior,Junior,Meeting,2024-03-16 22:00:00,4
E0067,E0043,Marketing,IT,Junior,Junior,Chat,2024-04-29 17:00:00,4
E0129,E0119,IT,Sales,Junior,Junior,Email,2024-03-03 18:00:00,5
E0177,E0066,Marketing,HR,Junior,Junior,Chat,2024-03-08 18:00:00,2
E0015,E0009,Marketing,Operations,Manager,Manager,Email,2024-04-16 23:00:00,3
E0031,E0081,IT,R&D,Junior,Junior,Chat,2024-03-30 16:00:00,2
E0194,E0154,IT,IT,Junior,Junior,Meeting,2024-03-06 07:00:00,4
E0040,E0011,R&D,Operations,Junior,Manager,Meeting,2024-04-12 21:00:00,1
E0002,E0003,HR,HR,VP,VP,Meeting,2024-03-04 10:00:00,1
E0175,E0107,Marketing,Marketing,Junior,Junior,Email,2024-03-31 14:00:00,4
E0039,E0156,R&D,Finance,Junior,Junior,Chat,2024-04-06 23:00:00,1
E0197,E0069,HR,R&D,Junior,Junior,Chat,2024-04-21 09:00:00,1
E0113,E0098,Sales,Operations,Junior,Junior,Email,2024-04-14 19:00:00,1
E0016,E0189,IT,R&D,Manager,Junior,Meeting,2024-03-17 01:00:00,5
E0012,E0083,Operations,HR,Manager,Junior,Meeting,2024-03-04 21:00:00,1
E0143,E0126,Sales,HR,Junior,Junior,Meeting,2024-04-09 00:00:00,1
E0076,E0040,Operations,R&D,Junior,Junior,Email,2024-03-09 16:00:00,3
E0125,E0153,R&D,Marketing,Junior,Junior,Chat,2024-03-17 04:00:00,3
E0073,E0200,Sales,Sales,Junior,Junior,Chat,2024-04-24 08:00:00,4
E0075,E0073,Finance,Sales,Junior,Junior,Email,2024-04-08 05:00:00,8
E0096,E0141,Sales,IT,Junior,Junior,Meeting,2024-03-10 21:00:00,1
E0049,E0146,Sales,Operations,Junior,Junior,Email,2024-03-17 22:00:00,1
E0016,E0014,IT,HR,Manager,Manager,Meeting,2024-04-25 01:00:00,3
E0070,E0157,Operations,Finance,Junior,Junior,Email,2024-03-10 19:00:00,3
E0018,E0046,HR,Finance,Manager,Junior,Chat,2024-04-18 13:00:00,2
E0195,E0004,Finance,Operations,Junior,Director,Email,2024-04-12 14:00:00,1
E0049,E0156,Sales,Finance,Junior,Junior,Email,2024-03-14 18:00:00,3
E0145,E0150,Finance,Operations,Junior,Junior,Chat,2024-03-04 20:00:00,0
E0136,E0114,Finance,Operations,Junior,Junior,Email,2024-03-04 05:00:00,2
E0093,E0190,Sales,Operations,Junior,Junior,Chat,2024-03-20 15:00:00,2
E0077,E0107,HR,Marketing,Junior,Junior,Meeting,2024-03-15 12:00:00,2
